timestamp,feedback,sentiment,urgency,emotion,category
2025-01-13T02:34:24,Amazing service and delicious noodles!,Very Positive,Low,gratitude,Delivery
2025-01-13T02:52:06,"Food was good, service could be faster.",Positive,Low,satisfaction,Takeaway Issues
2025-01-13T03:17:34,Nice experience overall.,Positive,Medium,joy,Pricing
2025-01-13T06:41:23,Amazing service and delicious noodles!,Very Positive,Low,joy,Takeaway Issues
2025-01-13T07:07:28,Amazing service and delicious noodles!,Very Positive,Medium,satisfaction,Customer Service
2025-01-13T07:16:18,Everything was perfect. Thank you!,Very Positive,Low,satisfaction,Cleanliness
2025-01-13T07:19:34,අද සුපිරි අත්දැකීමක් ලැබුණා! ❤️,Very Positive,Low,satisfaction,Customer Service
2025-01-13T08:15:05,Amazing service and delicious noodles!,Very Positive,Medium,joy,Other
2025-01-13T09:05:29,Everything was perfect. Thank you!,Very Positive,Low,joy,Takeaway Issues
2025-01-13T09:34:49,Average experience.,Neutral,High,calm,Food Quality
2025-01-13T11:00:50,Absolutely loved the food today!,Very Positive,Medium,gratitude,Delivery
2025-01-13T11:07:51,Amazing service and delicious noodles!,Very Positive,Low,joy,Waiting Time
2025-01-13T11:33:28,ආහාරය සුපිරියි! අතිශයින් සතුටුයි!,Very Positive,Low,gratitude,Customer Service
2025-01-13T16:19:36,Everything was perfect. Thank you!,Very Positive,Low,joy,Customer Service
2025-01-13T16:49:46,Amazing service and delicious noodles!,Very Positive,Low,satisfaction,Other
2025-01-13T21:13:12,"Had a great time, thanks!",Positive,Low,joy,Pricing
2025-01-13T21:30:55,மிகுந்த மகிழ்ச்சி! 😊,Very Positive,Low,joy,Food Quality
2025-01-13T23:02:07,Everything was perfect. Thank you!,Very Positive,Low,gratitude,Other
2025-01-14T02:56:56,மிகுந்த மகிழ்ச்சி! 😊,Very Positive,Low,gratitude,Delivery
2025-01-14T04:02:38,Amazing service and delicious noodles!,Very Positive,Low,joy,Cleanliness
2025-01-14T04:05:34,Absolutely loved the food today!,Very Positive,Low,satisfaction,Food Quality
2025-01-14T04:08:24,Amazing service and delicious noodles!,Very Positive,Medium,gratitude,Takeaway Issues
2025-01-14T04:14:47,Absolutely loved the food today!,Very Positive,Medium,joy,Food Quality
2025-01-14T04:19:58,Everything was perfect. Thank you!,Very Positive,Low,joy,Pricing
2025-01-14T05:14:30,Amazing service and delicious noodles!,Very Positive,Medium,gratitude,Other
2025-01-14T05:26:10,Nothing special to mention.,Neutral,Medium,calm,Other
2025-01-14T08:12:54,Everything was perfect. Thank you!,Very Positive,Medium,satisfaction,Other
2025-01-14T08:26:34,Absolutely loved the food today!,Very Positive,Low,satisfaction,Takeaway Issues
2025-01-14T09:18:36,மிகுந்த மகிழ்ச்சி! 😊,Very Positive,Low,gratitude,Food Quality
2025-01-14T10:48:10,நல்ல அனுபவம்.,Positive,Medium,joy,Waiting Time
2025-01-14T10:53:18,Amazing service and delicious noodles!,Very Positive,Medium,joy,Pricing
2025-01-14T12:45:53,Everything was perfect. Thank you!,Very Positive,Low,satisfaction,Customer Service
2025-01-14T13:00:32,Amazing service and delicious noodles!,Very Positive,Low,joy,Waiting Time
2025-01-14T14:23:39,"Food was good, service could be faster.",Positive,Low,satisfaction,Food Quality
2025-01-14T14:44:17,"ආහාරය රසයි, සේවාව තව හොඳ වෙන්න පුළුවන්.",Positive,Low,joy,Delivery
2025-01-14T15:24:54,Absolutely loved the food today!,Very Positive,Low,satisfaction,Customer Service
2025-01-14T16:49:46,Absolutely loved the food today!,Very Positive,Medium,satisfaction,Waiting Time
2025-01-14T17:26:13,Absolutely loved the food today!,Very Positive,High,joy,Other
2025-01-14T20:07:44,Absolutely loved the food today!,Very Positive,Low,satisfaction,Pricing
2025-01-14T20:55:47,Nothing special to mention.,Neutral,Low,indifference,Food Quality
2025-01-14T21:33:56,நல்ல அனுபவம்.,Positive,Medium,joy,Customer Service
2025-01-14T23:01:23,Absolutely loved the food today!,Very Positive,Low,satisfaction,Other
2025-01-14T23:04:05,Absolutely loved the food today!,Very Positive,Low,gratitude,Waiting Time
2025-01-15T00:06:59,Nothing special to mention.,Neutral,Low,indifference,Cleanliness
2025-01-15T03:51:34,Amazing service and delicious noodles!,Very Positive,Low,gratitude,Food Quality
2025-01-15T06:05:44,"Had a great time, thanks!",Positive,Medium,satisfaction,Cleanliness
2025-01-15T06:12:07,Everything was perfect. Thank you!,Very Positive,Low,joy,Food Quality
2025-01-15T10:20:57,Everything was perfect. Thank you!,Very Positive,Medium,gratitude,Other
2025-01-15T11:52:50,"Had a great time, thanks!",Positive,High,joy,Pricing
2025-01-15T12:00:21,உணவு அருமை! நன்றி!,Very Positive,Medium,satisfaction,Pricing
2025-01-15T12:07:29,Everything was perfect. Thank you!,Very Positive,High,gratitude,Cleanliness
2025-01-15T12:27:56,உணவு அருமை! நன்றி!,Very Positive,Low,satisfaction,Pricing
2025-01-15T12:54:49,හරිම රසයි. ස්තුතියි! 😊,Very Positive,Low,satisfaction,Pricing
2025-01-15T13:50:57,Everything was perfect. Thank you!,Very Positive,Low,joy,Waiting Time
2025-01-15T13:55:44,"Food was good, service could be faster.",Positive,Low,satisfaction,Cleanliness
2025-01-15T15:09:08,"Had a great time, thanks!",Positive,High,satisfaction,Customer Service
2025-01-15T15:12:08,Everything was perfect. Thank you!,Very Positive,High,satisfaction,Waiting Time
2025-01-15T15:44:01,එකලස් කමක් නෑ.,Neutral,Medium,indifference,Cleanliness
2025-01-15T18:33:02,Absolutely loved the food today!,Very Positive,Low,gratitude,Waiting Time
2025-01-15T19:08:21,හරිම රසයි. ස්තුතියි! 😊,Very Positive,High,satisfaction,Delivery
2025-01-15T20:29:54,நல்ல அனுபவம்.,Positive,Low,satisfaction,Cleanliness
2025-01-15T21:20:55,Average experience.,Neutral,Medium,calm,Waiting Time
2025-01-15T21:35:36,අද සුපිරි අත්දැකීමක් ලැබුණා! ❤️,Very Positive,Medium,joy,Pricing
2025-01-15T22:17:01,හරිම රසයි. ස්තුතියි! 😊,Very Positive,Low,joy,Cleanliness
2025-01-15T22:18:04,Everything was perfect. Thank you!,Very Positive,High,gratitude,Pricing
2025-01-16T00:40:50,Nice experience overall.,Positive,High,joy,Delivery
2025-01-16T00:44:15,හරිම රසයි. ස්තුතියි! 😊,Very Positive,Low,satisfaction,Food Quality
2025-01-16T00:53:12,Amazing service and delicious noodles!,Very Positive,High,satisfaction,Pricing
2025-01-16T01:58:24,Nice experience overall.,Positive,Medium,joy,Takeaway Issues
2025-01-16T02:26:52,நல்ல சேவை மற்றும் சுவையான உணவு!,Very Positive,High,satisfaction,Other
2025-01-16T04:11:01,நல்ல சேவை மற்றும் சுவையான உணவு!,Very Positive,High,gratitude,Other
2025-01-16T05:41:17,Nice experience overall.,Positive,Low,satisfaction,Takeaway Issues
2025-01-16T06:48:43,ආහාරය සුපිරියි! අතිශයින් සතුටුයි!,Very Positive,Medium,joy,Delivery
2025-01-16T07:11:19,Nothing special to mention.,Neutral,Low,calm,Customer Service
2025-01-16T07:57:36,Absolutely loved the food today!,Very Positive,High,gratitude,Customer Service
2025-01-16T10:49:44,Absolutely loved the food today!,Very Positive,High,joy,Pricing
2025-01-16T10:52:09,"Had a great time, thanks!",Positive,Medium,joy,Takeaway Issues
2025-01-16T16:45:25,உணவு அருமை! நன்றி!,Very Positive,Low,gratitude,Waiting Time
2025-01-16T16:57:46,Absolutely loved the food today!,Very Positive,Low,joy,Cleanliness
2025-01-16T17:57:07,Absolutely loved the food today!,Very Positive,Low,joy,Takeaway Issues
2025-01-16T18:04:42,ආහාරය සුපිරියි! අතිශයින් සතුටුයි!,Very Positive,Low,joy,Cleanliness
2025-01-16T18:24:40,உணவு அருமை! நன்றி!,Very Positive,Medium,joy,Cleanliness
2025-01-16T20:12:27,Amazing service and delicious noodles!,Very Positive,Medium,satisfaction,Delivery
2025-01-16T20:58:58,"Had a great time, thanks!",Positive,Medium,joy,Delivery
2025-01-16T23:12:42,"Had a great time, thanks!",Positive,Low,satisfaction,Customer Service
2025-01-17T01:06:22,நல்ல அனுபவம்.,Positive,Medium,satisfaction,Cleanliness
2025-01-17T01:39:45,"Had a great time, thanks!",Positive,Low,satisfaction,Waiting Time
2025-01-17T03:12:36,Everything was perfect. Thank you!,Very Positive,Low,satisfaction,Cleanliness
2025-01-17T03:58:57,හොඳ ආහාරයක් තිබුණා.,Positive,Low,joy,Cleanliness
2025-01-17T04:16:00,සාමාන්‍යම හැමදේම.,Neutral,Low,calm,Takeaway Issues
2025-01-17T04:27:19,Amazing service and delicious noodles!,Very Positive,Low,joy,Customer Service
2025-01-17T06:28:56,Absolutely loved the food today!,Very Positive,Medium,joy,Delivery
2025-01-17T08:56:47,Absolutely loved the food today!,Very Positive,Low,joy,Waiting Time
2025-01-17T09:02:51,நல்ல அனுபவம்.,Positive,Medium,satisfaction,Pricing
2025-01-17T11:37:02,Absolutely loved the food today!,Very Positive,Low,joy,Delivery
2025-01-17T12:39:54,"Had a great time, thanks!",Positive,Medium,satisfaction,Cleanliness
2025-01-17T13:05:41,Nice experience overall.,Positive,Medium,satisfaction,Other
2025-01-17T13:52:29,Amazing service and delicious noodles!,Very Positive,Low,satisfaction,Delivery
2025-01-17T14:07:32,"Had a great time, thanks!",Positive,Medium,satisfaction,Food Quality
2025-01-17T14:42:17,Absolutely loved the food today!,Very Positive,Medium,gratitude,Other
2025-01-17T15:01:24,අද සුපිරි අත්දැකීමක් ලැබුණා! ❤️,Very Positive,Low,gratitude,Food Quality
2025-01-17T15:12:13,හරිම රසයි. ස්තුතියි! 😊,Very Positive,Low,joy,Delivery
2025-01-17T15:56:39,Everything was perfect. Thank you!,Very Positive,Medium,gratitude,Delivery
2025-01-17T16:39:12,Absolutely loved the food today!,Very Positive,Low,gratitude,Pricing
2025-01-17T16:59:18,நல்ல சேவை மற்றும் சுவையான உணவு!,Very Positive,Medium,joy,Waiting Time
2025-01-17T17:14:25,"Had a great time, thanks!",Positive,Low,joy,Pricing
2025-01-17T17:47:44,අද සුපිරි අත්දැකීමක් ලැබුණා! ❤️,Very Positive,Low,joy,Pricing
2025-01-17T18:11:44,ආහාරය සුපිරියි! අතිශයින් සතුටුයි!,Very Positive,Medium,satisfaction,Delivery
2025-01-17T23:39:28,ආහාරය සුපිරියි! අතිශයින් සතුටුයි!,Very Positive,Low,gratitude,Pricing
2025-01-18T00:59:55,අද සුපිරි අත්දැකීමක් ලැබුණා! ❤️,Very Positive,Medium,satisfaction,Takeaway Issues
2025-01-18T01:22:36,Everything was perfect. Thank you!,Very Positive,Low,joy,Food Quality
2025-01-18T01:48:33,Average experience.,Neutral,Low,indifference,Food Quality
2025-01-18T02:42:43,Everything was perfect. Thank you!,Very Positive,Low,satisfaction,Cleanliness
2025-01-18T03:06:44,ආහාරය සුපිරියි! අතිශයින් සතුටුයි!,Very Positive,Low,joy,Pricing
2025-01-18T03:27:58,Absolutely loved the food today!,Very Positive,Medium,joy,Delivery
2025-01-18T06:11:40,Amazing service and delicious noodles!,Very Positive,Low,joy,Delivery
2025-01-18T07:38:03,"Had a great time, thanks!",Positive,Low,joy,Pricing
2025-01-18T09:40:24,Amazing service and delicious noodles!,Very Positive,Low,gratitude,Delivery
2025-01-18T12:07:58,Amazing service and delicious noodles!,Very Positive,Low,satisfaction,Other
2025-01-18T12:31:24,Absolutely loved the food today!,Very Positive,Low,satisfaction,Takeaway Issues
2025-01-18T13:05:33,හරිම රසයි. ස්තුතියි! 😊,Very Positive,Low,gratitude,Takeaway Issues
2025-01-18T13:12:40,நல்ல சேவை மற்றும் சுவையான உணவு!,Very Positive,Medium,joy,Waiting Time
2025-01-18T13:39:48,Absolutely loved the food today!,Very Positive,Low,satisfaction,Waiting Time
2025-01-18T14:47:03,Absolutely loved the food today!,Very Positive,Low,joy,Customer Service
2025-01-18T15:48:51,உணவு அருமை! நன்றி!,Very Positive,Low,joy,Takeaway Issues
2025-01-18T16:50:50,ආහාරය සුපිරියි! අතිශයින් සතුටුයි!,Very Positive,Low,satisfaction,Food Quality
2025-01-18T18:28:30,අද සුපිරි අත්දැකීමක් ලැබුණා! ❤️,Very Positive,Low,satisfaction,Takeaway Issues
2025-01-18T18:40:49,Absolutely loved the food today!,Very Positive,High,joy,Food Quality
2025-01-18T20:14:06,Amazing service and delicious noodles!,Very Positive,Low,joy,Delivery
2025-01-18T20:23:29,"Had a great time, thanks!",Positive,High,satisfaction,Cleanliness
2025-01-18T20:24:36,Everything was perfect. Thank you!,Very Positive,Low,joy,Pricing
2025-01-18T21:04:32,Everything was perfect. Thank you!,Very Positive,Low,gratitude,Takeaway Issues
2025-01-18T21:43:10,Absolutely loved the food today!,Very Positive,Low,satisfaction,Customer Service
2025-01-18T22:01:01,Amazing service and delicious noodles!,Very Positive,Low,satisfaction,Takeaway Issues
2025-01-18T22:36:42,Amazing service and delicious noodles!,Very Positive,High,joy,Pricing
2025-01-18T23:17:50,"Food was good, service could be faster.",Positive,High,satisfaction,Food Quality
2025-01-19T02:11:19,Everything was perfect. Thank you!,Very Positive,Low,gratitude,Delivery
2025-01-19T03:18:32,බැරි ආයෙත් එන්න කියන්න.,Neutral,Low,indifference,Waiting Time
2025-01-19T05:44:16,Everything was perfect. Thank you!,Very Positive,Low,joy,Pricing
2025-01-19T07:40:37,Absolutely loved the food today!,Very Positive,Low,joy,Cleanliness
2025-01-19T07:54:00,"Food was good, service could be faster.",Positive,Medium,joy,Other
2025-01-19T09:01:11,Everything was perfect. Thank you!,Very Positive,Low,gratitude,Pricing
2025-01-19T09:31:03,Absolutely loved the food today!,Very Positive,Medium,gratitude,Food Quality
2025-01-19T10:52:01,හරිම රසයි. ස්තුතියි! 😊,Very Positive,Medium,gratitude,Waiting Time
2025-01-19T12:18:42,අද සුපිරි අත්දැකීමක් ලැබුණා! ❤️,Very Positive,Medium,satisfaction,Delivery
2025-01-19T13:24:38,Everything was perfect. Thank you!,Very Positive,Medium,joy,Delivery
2025-01-19T15:40:28,மிகுந்த மகிழ்ச்சி! 😊,Very Positive,Low,satisfaction,Takeaway Issues
2025-01-19T17:22:36,Amazing service and delicious noodles!,Very Positive,Low,joy,Food Quality
2025-01-19T18:03:10,Amazing service and delicious noodles!,Very Positive,Low,joy,Customer Service
2025-01-19T19:36:05,Amazing service and delicious noodles!,Very Positive,High,satisfaction,Cleanliness
2025-01-19T20:07:25,"Had a great time, thanks!",Positive,Medium,satisfaction,Other
2025-01-19T21:45:29,Everything was perfect. Thank you!,Very Positive,Low,gratitude,Pricing
2025-01-19T22:27:05,Amazing service and delicious noodles!,Very Positive,High,satisfaction,Customer Service
2025-01-20T02:10:49,Amazing service and delicious noodles!,Very Positive,High,joy,Other
2025-01-20T03:18:54,අද සුපිරි අත්දැකීමක් ලැබුණා! ❤️,Very Positive,Low,joy,Delivery
